,name,year,price,km_driven,fuel,seller_type,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,brand
7135,Maruti Baleno Alpha 1.2,2015,650000,50000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.0,5.0,Maruti
7136,Volkswagen Polo Petrol Trendline 1.2L,2012,310000,40000,Petrol,Individual,Manual,First Owner,16.47,1198.0,73.0,5.0,Volkswagen
7137,Hyundai Xcent 1.2 Kappa S,2014,480000,30000,Petrol,Individual,Manual,First Owner,19.1,1197.0,82.0,5.0,Hyundai
7138,Maruti Alto 800 VXI,2018,320000,15000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.0,5.0,Maruti
7139,Honda City i VTEC VX,2015,750000,40000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.0,5.0,Honda
7140,Nissan Micra Active XL Petrol,2017,370000,40000,Petrol,Individual,Manual,First Owner,19.49,1198.0,67.0,5.0,Nissan
7141,Maruti Swift ZXI,2013,320000,60000,Petrol,Individual,Manual,Fourth & Above Owner,18.6,1197.0,85.0,5.0,Maruti
7142,Maruti Swift ZXI,2013,420000,67000,Petrol,Individual,Manual,First Owner,18.6,1197.0,85.0,5.0,Maruti
7143,Maruti Swift Dzire VXi,2010,240000,60000,Petrol,Individual,Manual,Second Owner,17.5,1298.0,85.0,5.0,Maruti
7144,Datsun RediGO 1.0 S,2017,220000,60000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun
7145,Tata Tiago 1.2 Revotron XM,2016,350000,30000,Petrol,Individual,Manual,First Owner,23.84,1199.0,84.0,5.0,Tata
7146,Honda Amaze VX i-DTEC,2018,675000,40000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.0,5.0,Honda
7147,Toyota Etios Cross 1.2L G,2016,434999,50000,Petrol,Individual,Manual,Second Owner,18.16,1197.0,78.0,5.0,Toyota
7148,Honda CR-V 2.0L 2WD AT,2006,125000,200000,Petrol,Individual,Automatic,Third Owner,13.1,1997.0,141.0,5.0,Honda
7149,Mahindra KUV 100 mFALCON G80 K6 AW,2016,400000,14000,Petrol,Individual,Manual,Second Owner,18.15,1198.0,82.0,6.0,Mahindra
7150,Chevrolet Tavera Neo 3 9 Str BSIII,2015,425000,70000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.0,9.0,Chevrolet
7151,Maruti Ritz Genus VDi,2010,311000,94000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,75.0,5.0,Maruti
7152,Chevrolet Tavera Neo 3 10 Seats BSIII,2015,509999,197000,Diesel,Individual,Manual,First Owner,13.58,2499.0,72.0,10.0,Chevrolet
7153,Ford Figo 1.5D Trend MT,2015,530000,79000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,5.0,Ford
7154,Skoda Octavia Rider 1.9 AT TDI,2008,210000,120000,Diesel,Individual,Manual,Second Owner,18.7,1896.0,66.0,5.0,Skoda
7155,Mahindra Marazzo M2 8Str BSIV,2019,977000,30000,Diesel,Individual,Manual,First Owner,17.3,1497.0,121.0,8.0,Mahindra
7156,Maruti Wagon R VXI BS IV,2018,440000,20000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.0,5.0,Maruti
7157,Maruti Wagon R VXI BS IV,2018,440000,17000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.0,5.0,Maruti
7158,Hyundai i20 1.2 Spotz,2018,655000,20000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
7159,Renault KWID RXT Optional,2016,295000,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.0,5.0,Renault
7160,Hyundai i20 1.2 Spotz,2018,655000,20000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
7161,Hyundai Getz 1.1 GLE,2007,65000,70000,Petrol,Individual,Manual,Third Owner,15.0,1086.0,66.0,5.0,Hyundai
7162,Tata Hexa XT,2017,1200000,150000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.0,7.0,Tata
7163,Tata Hexa XM,2017,1251000,35000,Diesel,Individual,Manual,First Owner,17.6,2179.0,153.0,7.0,Tata
7164,Tata Indigo CS eLX BS IV,2010,200000,60000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,Tata
7165,Hyundai i20 Active 1.4 SX with AVN,2016,750000,40000,Diesel,Individual,Manual,First Owner,21.19,1396.0,88.0,5.0,Hyundai
7166,Maruti Wagon R LXI CNG,2018,400000,60000,CNG,Individual,Manual,First Owner,26.6,998.0,58.0,5.0,Maruti
7167,Honda Amaze E i-VTEC,2017,475000,57000,Petrol,Individual,Manual,First Owner,17.8,1198.0,86.0,5.0,Honda
7168,Tata Indigo VS,2012,110000,120000,Diesel,Individual,Manual,Second Owner,17.8,1405.0,70.0,5.0,Tata
7169,Renault KWID 1.0 RXT 02 Anniversary Edition,2017,350000,30000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,5.0,Renault
7170,Maruti Swift Dzire Tour LDI,2016,450000,175000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,Maruti
7171,Tata Indigo LX,2010,150000,90000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,5.0,Tata
7172,Tata Indica V2 DLS,2009,80000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.0,5.0,Tata
7173,Hyundai i20 Magna 1.2,2015,430000,35000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.0,5.0,Hyundai
7174,Toyota Innova Crysta 2.4 ZX MT BSIV,2017,1450000,81000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.0,7.0,Toyota
7175,Chevrolet Cruze LTZ,2011,360000,100000,Diesel,Individual,Manual,First Owner,18.3,1991.0,147.0,5.0,Chevrolet
7176,Tata Hexa XTA,2017,1445000,60000,Diesel,Individual,Automatic,First Owner,17.6,2179.0,153.0,7.0,Tata
7177,Honda City i DTec S,2016,670000,60000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.0,5.0,Honda
7178,Mercedes-Benz GLA Class 200,2016,2000000,70000,Petrol,Individual,Automatic,First Owner,13.7,1991.0,183.0,5.0,Mercedes-Benz
7179,Maruti Swift 1.3 VXi,2010,175000,83000,Petrol,Individual,Manual,Second Owner,19.3,1248.0,82.0,5.0,Maruti
7180,Honda Amaze S i-Dtech,2015,440000,50000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.0,5.0,Honda
7181,Hyundai i20 1.4 CRDi Era,2012,254999,90000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai
7182,Datsun GO Plus A Option Petrol,2018,530000,65000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.0,7.0,Datsun
7183,Mahindra XUV500 W4 1.99 mHawk,2016,890000,40000,Diesel,Individual,Manual,Second Owner,16.0,1997.0,140.0,7.0,Mahindra
7184,Volkswagen Polo Diesel Comfortline 1.2L,2013,280000,80000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.0,5.0,Volkswagen
7185,Maruti Swift Dzire AMT ZXI,2017,725000,35000,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.0,5.0,Maruti
7186,Mahindra TUV 300 T8,2016,700000,30000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra
7187,Maruti Zen Estilo LXI BSIII,2007,90000,70000,Petrol,Individual,Manual,First Owner,18.2,998.0,67.0,5.0,Maruti
7188,Hyundai i10 Magna 1.1L,2015,287000,100000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.0,5.0,Hyundai
7189,Hyundai Creta 1.6 SX Automatic,2018,1380000,55000,Petrol,Individual,Automatic,First Owner,14.8,1591.0,121.0,5.0,Hyundai
7190,Toyota Innova 2.5 G (Diesel) 7 Seater,2013,750000,80000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.0,7.0,Toyota
7191,Hyundai Verna 1.4 VTVT,2016,650000,40000,Petrol,Individual,Manual,First Owner,17.43,1396.0,105.0,5.0,Hyundai
7192,Maruti Wagon R LXI BS IV,2013,240000,108916,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.0,5.0,Maruti
7193,Hyundai EON Magna Optional,2013,290000,40000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.0,5.0,Hyundai
7194,Hyundai EON Era Plus,2014,229999,80000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.0,5.0,Hyundai
7195,Honda City i DTec VX,2016,1000000,50000,Diesel,Individual,Manual,Second Owner,26.0,1498.0,98.0,5.0,Honda
7196,Hyundai Santro Xing GL Plus,2012,200000,90000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.0,5.0,Hyundai
7197,Maruti Alto LX,2004,90000,70000,Petrol,Individual,Manual,Fourth & Above Owner,19.7,796.0,46.0,5.0,Maruti
7198,Hyundai i20 1.4 CRDi Asta,2012,330000,90000,Diesel,Individual,Manual,First Owner,23.0,1396.0,90.0,5.0,Hyundai
7199,Maruti Ritz VDi ABS,2009,200000,70000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.0,5.0,Maruti
7200,Mahindra KUV 100 D75 K4 Plus,2018,420000,31000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra
7201,Maruti Swift Dzire VDi,2009,260000,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.0,5.0,Maruti
7202,Hyundai i20 Sportz 1.2,2016,590000,40000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
7203,Maruti Swift VDI BSIV,2015,545000,180000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,Maruti
7204,Maruti Wagon R LXI BS IV,2011,210000,90000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.0,5.0,Maruti
7205,Honda City 2017-2020 GXi,2008,185000,110000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,Honda
7206,Maruti Wagon R LXI,2006,125000,59000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.0,5.0,Maruti
7207,Hyundai EON Magna Plus,2014,280000,60000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.0,5.0,Hyundai
7208,Hyundai Santro Xing XO,2005,99000,89500,Petrol,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,Hyundai
7209,Maruti Wagon R VXI,2005,98000,70000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.0,5.0,Maruti
7210,Tata Indica Vista Aqua 1.4 TDI,2009,100000,190000,Diesel,Individual,Manual,First Owner,17.0,1405.0,71.0,5.0,Tata
7211,Mahindra Verito Vibe 1.5 dCi D4,2013,250000,180000,Diesel,Individual,Manual,First Owner,20.8,1461.0,64.0,5.0,Mahindra
7212,Toyota Fortuner 3.0 Diesel,2010,750000,150000,Diesel,Individual,Manual,Second Owner,11.5,2982.0,171.0,7.0,Toyota
7213,Chevrolet Optra Magnum 2.0 LS,2007,160000,130000,Diesel,Individual,Manual,Second Owner,16.52,1991.0,123.0,5.0,Chevrolet
7214,Hyundai Verna 1.6 CRDi EX AT,2013,509999,120000,Diesel,Individual,Automatic,Second Owner,22.32,1582.0,126.0,5.0,Hyundai
7215,Tata Indica V2 DL,2009,95000,80000,Diesel,Individual,Manual,Second Owner,17.88,1396.0,52.0,5.0,Tata
7216,Hyundai Verna 1.6 SX CRDi (O),2014,525000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.0,5.0,Hyundai
7217,Datsun RediGO 1.0 T Option,2017,278000,20000,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,Datsun
7218,Maruti 800 AC,1997,50000,60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti
7219,Volkswagen Polo Diesel Highline 1.2L,2011,254999,120000,Diesel,Individual,Manual,Third Owner,22.07,1199.0,73.0,5.0,Volkswagen
7220,Maruti Swift Dzire VXI 1.2,2019,675000,10000,Petrol,Individual,Manual,First Owner,21.21,1197.0,81.0,5.0,Maruti
7221,Maruti Swift Dzire VDI,2016,600000,147000,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,Maruti
7222,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,950000,51000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.0,5.0,Maruti
7223,Honda City 2017-2020 GXi,2007,229999,60000,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5.0,Honda
7224,Toyota Innova 2.5 G4 Diesel 8-seater,2009,600000,220000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,Toyota
7225,Maruti Alto 800 VXI Optional,2017,330000,20000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.0,5.0,Maruti
7226,Maruti Alto K10 VXI,2017,350000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.0,5.0,Maruti
7227,Volkswagen Polo 1.2 MPI Comfortline,2016,560000,35000,Petrol,Individual,Manual,First Owner,16.2,1199.0,74.0,5.0,Volkswagen
7228,Maruti Wagon R VXI BS IV,2017,440000,30000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.0,5.0,Maruti
7229,Maruti A-Star Vxi,2011,220000,90000,Petrol,Individual,Manual,Second Owner,19.0,998.0,66.0,5.0,Maruti
7230,Maruti Swift Dzire ZDI,2017,750000,110000,Diesel,Individual,Manual,Second Owner,28.4,1248.0,74.0,5.0,Maruti
7231,Mahindra XUV500 W6 2WD,2015,800000,140000,Diesel,Individual,Manual,First Owner,15.1,2179.0,140.0,7.0,Mahindra
7232,Tata Indica V2 DLX,2007,59259,104000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.0,5.0,Tata
7233,Maruti Baleno Zeta Automatic,2018,740000,9000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.0,5.0,Maruti
7234,Maruti Ignis 1.2 AMT Zeta BSIV,2019,570000,19000,Petrol,Individual,Automatic,Second Owner,20.89,1197.0,81.0,5.0,Maruti
7235,Maruti Wagon R AMT VXI,2017,430000,20000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti
7236,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,800000,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.0,5.0,Maruti
7237,Hyundai Grand i10 CRDi Sportz,2015,450000,53000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,Hyundai
7238,Maruti Swift Dzire VDI,2013,420000,105000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,Maruti
7239,Mahindra Thar DI 4X4 PS,2015,750000,16000,Diesel,Individual,Manual,First Owner,18.06,2523.0,63.0,7.0,Mahindra
7240,Maruti Baleno RS 1.0 Petrol,2019,780000,7200,Petrol,Individual,Manual,First Owner,21.1,998.0,100.0,5.0,Maruti
7241,Volkswagen Polo Diesel Comfortline 1.2L,2011,320000,77000,Diesel,Individual,Manual,Second Owner,22.07,1199.0,73.0,5.0,Volkswagen
7242,Mahindra KUV 100 D75 K8 Dual Tone,2017,690000,40000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra
7243,Maruti Swift Dzire ZDi,2012,375000,70000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.0,5.0,Maruti
7244,Ford Figo 1.2P Sports Edition MT,2017,620000,50000,Petrol,Individual,Manual,First Owner,18.12,1196.0,86.0,5.0,Ford
7245,Hyundai Santro Xing GL Plus LPG,2015,300000,85000,LPG,Individual,Manual,First Owner,13.45,1086.0,62.0,5.0,Hyundai
7246,Maruti Eeco 7 Seater Standard BSIV,2016,370000,58000,Petrol,Individual,Manual,Second Owner,15.37,1196.0,73.0,7.0,Maruti
7247,Mahindra Thar 4X4,2013,770000,85000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,7.0,Mahindra
7248,Hyundai Xcent 1.2 Kappa S Option,2014,500000,65000,Petrol,Individual,Manual,First Owner,19.1,1197.0,81.0,5.0,Hyundai
7249,Mahindra KUV 100 mFALCON D75 K2,2017,450000,120000,Diesel,Individual,Manual,First Owner,25.32,1198.0,77.0,6.0,Mahindra
7250,Hyundai Santro Xing GL Plus,2013,195000,50000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.0,5.0,Hyundai
7251,Maruti Wagon R AMT VXI Option,2018,472000,30000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,5.0,Maruti
7252,Maruti Alto K10 VXI,2014,250000,58000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.0,5.0,Maruti
7253,Chevrolet Beat Diesel,2011,165000,70000,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.0,5.0,Chevrolet
7254,Tata Zest Quadrajet 1.3 XT,2018,525000,110000,Diesel,Individual,Manual,Second Owner,20.65,1248.0,88.0,5.0,Tata
7255,Maruti Wagon R LXI,2003,145000,65000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.0,5.0,Maruti
7256,Tata Indica Vista Quadrajet 90 VX,2013,325000,100000,Diesel,Individual,Manual,First Owner,22.3,1248.0,88.0,5.0,Tata
7257,Mahindra Bolero Power Plus ZLX,2017,660000,60000,Diesel,Individual,Manual,Second Owner,16.5,1493.0,70.0,7.0,Mahindra
7258,Ford Classic 1.4 Duratorq CLXI,2014,310000,90000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,Ford
7259,Mahindra Bolero SLX 4WD BSIII,2008,250000,200000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,7.0,Mahindra
7260,Ford Classic 1.4 Duratorq CLXI,2014,330000,100000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,5.0,Ford
7261,Ford Figo Diesel Titanium,2012,250000,80000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford
7262,Mahindra NuvoSport N8 AMT,2017,650000,60000,Diesel,Individual,Automatic,First Owner,17.45,1493.0,100.0,7.0,Mahindra
7263,Maruti Alto K10 VXI,2016,305000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.0,5.0,Maruti
7264,Maruti Ciaz VDi Plus,2015,600000,50000,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.0,5.0,Maruti
7265,Maruti Wagon R LXI Optional,2015,280000,110000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.0,5.0,Maruti
7266,Tata Indigo CR4,2011,153000,50000,Diesel,Individual,Manual,Second Owner,23.57,1396.0,70.0,5.0,Tata
7267,Mahindra TUV 300 mHAWK100 T8,2018,700000,30000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,7.0,Mahindra
7268,Renault KWID RXL,2017,325000,40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.0,5.0,Renault
7269,Maruti Alto K10 VXI,2016,305000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.0,5.0,Maruti
7270,Maruti 800 AC,2006,155000,70000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,Maruti
7271,Maruti Alto K10 2010-2014 VXI,2012,235000,80000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.0,5.0,Maruti
7272,Tata Indica DLS,2005,60000,100000,Diesel,Individual,Manual,Fourth & Above Owner,19.3,1248.0,82.0,5.0,Tata
7273,Maruti Swift VXI Optional,2016,500000,15000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.0,5.0,Maruti
7274,Mahindra Bolero DI,2004,120000,150000,Diesel,Individual,Manual,Second Owner,13.6,2523.0,63.0,7.0,Mahindra
7275,Maruti Estilo LXI,2009,155000,63000,Petrol,Individual,Manual,Third Owner,19.3,1248.0,82.0,5.0,Maruti
7276,Skoda Rapid 1.5 TDI AT Style Plus,2016,675000,88000,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.0,5.0,Skoda
7277,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,950000,80000,Diesel,Dealer,Manual,First Owner,12.99,2494.0,100.0,7.0,Toyota
7278,Mahindra XUV500 W5 BSIV,2018,1051000,59865,Diesel,Dealer,Manual,First Owner,15.1,2179.0,152.0,7.0,Mahindra
7279,Volkswagen Polo 2015-2019 GT 1.5 TDI,2016,591000,60000,Diesel,Dealer,Manual,First Owner,21.49,1498.0,108.0,5.0,Volkswagen
7280,Hyundai i20 Asta 1.4 CRDi,2015,585000,72000,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
7281,Honda City i-VTEC CVT ZX,2017,1025000,68140,Petrol,Dealer,Automatic,First Owner,18.0,1497.0,117.0,5.0,Honda
7282,Maruti Swift VDI,2014,450000,53190,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti
7283,Hyundai i20 2015-2017 Sportz 1.4 CRDi,2014,484999,70100,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.0,5.0,Hyundai
7284,Honda Jazz 1.5 S i DTEC,2018,650000,47725,Diesel,Dealer,Manual,First Owner,27.3,1498.0,98.0,5.0,Honda
7285,Maruti Swift Dzire VDI,2014,434999,70195,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,5.0,Maruti
7286,Ford Figo Diesel EXI,2011,195000,77395,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,5.0,Ford
7287,Mahindra Marazzo M2 8Str BSIV,2019,1000000,17000,Diesel,Dealer,Manual,First Owner,17.3,1497.0,121.0,8.0,Mahindra
7288,Hyundai Elantra CRDi SX Option AT,2013,650000,64000,Diesel,Dealer,Automatic,First Owner,14.62,1498.0,113.0,5.0,Hyundai
7289,Chevrolet Beat Diesel LS,2014,190000,74321,Diesel,Dealer,Manual,First Owner,25.44,936.0,56.0,5.0,Chevrolet
7290,Maruti Swift Dzire ZDI,2013,409999,80235,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,5.0,Maruti
7291,Hyundai Creta 1.6 CRDi AT SX Plus,2016,1050000,77150,Diesel,Dealer,Automatic,First Owner,17.01,1582.0,126.0,5.0,Hyundai
7292,Volkswagen Vento 1.5 TDI Highline Plus AT,2015,651000,69000,Diesel,Dealer,Automatic,First Owner,22.15,1498.0,108.0,5.0,Volkswagen
7293,Maruti SX4 S Cross 2015-2017 DDiS 200 Alpha,2015,650000,57000,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.0,5.0,Maruti
7294,Skoda Rapid 1.5 TDI Ambition Plus,2017,750000,89000,Diesel,Dealer,Manual,First Owner,21.14,1498.0,103.0,5.0,Skoda
7295,Volkswagen Passat Highline DSG S (Spl. Edition),2012,799000,61100,Diesel,Dealer,Automatic,First Owner,14.3,1968.0,140.0,5.0,Volkswagen
7296,Skoda Octavia Ambiente 1.9 TDI,2010,355000,116000,Diesel,Individual,Manual,First Owner,18.7,1896.0,66.0,5.0,Skoda
7297,Hyundai Verna 1.6 CRDi S Option,2015,600000,80000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.0,5.0,Hyundai
7298,Maruti Swift VDI,2018,685000,26000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti
7299,Maruti Swift LDI,2018,509999,100000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,Maruti
7300,Maruti Alto Green LXi (CNG),2012,150000,82300,CNG,Individual,Manual,Second Owner,26.83,796.0,38.0,5.0,Maruti
7301,Maruti Swift Dzire Vdi BSIV,2017,650000,82050,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.0,5.0,Maruti
7302,Toyota Etios VD,2012,400000,74500,Diesel,Individual,Manual,First Owner,19.3,1248.0,82.0,5.0,Toyota
7303,Mahindra XUV500 W8 4WD,2012,675000,120000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,7.0,Mahindra
7304,Renault KWID AMT,2018,319000,30000,Petrol,Individual,Automatic,First Owner,24.04,999.0,67.0,5.0,Renault
7305,Honda Amaze S Petrol BSIV,2019,640000,6000,Petrol,Individual,Manual,First Owner,19.5,1199.0,88.0,5.0,Honda
7306,Hyundai i20 1.2 Asta,2017,650000,30000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.0,5.0,Hyundai
7307,Maruti Ertiga VDI,2015,650000,70000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.0,7.0,Maruti
7308,Maruti Alto Green LXi (CNG),2010,155000,70000,CNG,Individual,Manual,Second Owner,26.83,796.0,38.0,5.0,Maruti
7309,Maruti Ertiga VDI,2015,650000,70000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.0,7.0,Maruti
7310,Maruti Swift Ldi BSIII,2008,175000,120000,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,Maruti
7311,Hyundai Grand i10 CRDi SportZ Edition,2014,375000,76000,Diesel,Individual,Manual,Third Owner,24.0,1120.0,70.0,5.0,Hyundai
7312,Hyundai Grand i10 CRDi Asta,2014,430000,80000,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,Hyundai
7313,Tata Indica V2 DLS,2008,65000,110000,Diesel,Individual,Manual,Second Owner,17.2,1396.0,53.0,5.0,Tata
7314,Hyundai Accent GLS,2009,150000,70000,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,Hyundai
7315,Hyundai i20 Active S Petrol,2019,620000,13000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.0,5.0,Hyundai
7316,Ford Classic 1.6 Duratec CLXI,2013,250000,60000,Petrol,Individual,Manual,Second Owner,14.09,1596.0,99.0,5.0,Ford
7317,Maruti Ritz VDi,2011,275000,165000,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.0,5.0,Maruti
7318,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2013,454000,120000,Diesel,Individual,Manual,Second Owner,13.58,2499.0,72.0,10.0,Chevrolet
7319,Mahindra TUV 300 T4,2017,600000,30000,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,Mahindra
7320,Volkswagen Vento Diesel Comfortline,2011,400000,100000,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.0,5.0,Volkswagen
7321,Mahindra Renault Logan 1.5 DLE Diesel,2007,180000,187000,Diesel,Individual,Manual,Second Owner,19.2,1461.0,65.0,5.0,Mahindra
7322,Maruti Vitara Brezza VDi,2016,750000,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.0,5.0,Maruti
7323,Maruti Swift VXI Optional,2016,500000,40000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.0,5.0,Maruti
7324,Audi Q3 2.0 TDI Quattro Premium Plus,2017,2825000,22000,Diesel,Dealer,Automatic,First Owner,15.73,1968.0,174.0,5.0,Audi
7325,Honda Civic ZX Diesel BSIV,2020,2125000,5500,Diesel,Dealer,Manual,First Owner,26.8,1597.0,118.0,5.0,Honda
7326,BMW X1 sDrive20d M Sport,2018,3350000,18000,Diesel,Dealer,Automatic,First Owner,19.62,1998.0,190.0,5.0,BMW
